Player,Team,Pos,year,age,has_playoff_exp,is_retained,2P%_playoff,2P%_reg,2PA_playoff,2PA_reg,2P_playoff,2P_reg,3P%_playoff,3P%_reg,3PA_playoff,3PA_reg,3PAr_playoff,3PAr_reg,3P_playoff,3P_reg,AST%_playoff,AST%_reg,AST_playoff,AST_reg,BLK%_playoff,BLK%_reg,BLK_playoff,BLK_reg,BPM_Elevation,BPM_playoff,BPM_reg,DBPM_playoff,DBPM_reg,DRB%_playoff,DRB%_reg,DRB_playoff,DRB_reg,DWS_playoff,DWS_reg,FG%_playoff,FG%_reg,FGA_playoff,FGA_reg,FG_playoff,FG_reg,FT%_playoff,FT%_reg,FTA_playoff,FTA_reg,FT_playoff,FT_reg,FTr_playoff,FTr_reg,G_playoff,G_reg,MP_playoff,MP_reg,OBPM_playoff,OBPM_reg,ORB%_playoff,ORB%_reg,ORB_playoff,ORB_reg,OWS_playoff,OWS_reg,PER_playoff,PER_reg,PF_playoff,PF_reg,PTS_playoff,PTS_reg,Playoff_MP_Ratio,STL%_playoff,STL%_reg,STL_playoff,STL_reg,TOV%_playoff,TOV%_reg,TOV_playoff,TOV_reg,TRB%_playoff,TRB%_reg,TRB_playoff,TRB_reg,TS%_playoff,TS%_reg,USG%_playoff,USG%_reg,VORP_Elevation,VORP_playoff,VORP_reg,WS/48_playoff,WS/48_reg,WS_playoff,WS_reg,eFG%_playoff,eFG%_reg
aaron brooks,HOU,PG,2008,23.0,1,0,0.533,0.491,2.5,2.3,1.3,1.1,0.0,0.33,1.7,2.1,0.4,0.484,0.0,0.7,11.8,23.5,0.5,1.7,0.0,0.6,0.0,0.1,-9.5,-9.7,-0.2,-1.6,0.2,13.8,7.9,1.0,0.8,0.0,0.8,0.32,0.413,4.2,4.4,1.3,1.8,0.818,0.857,1.8,1.0,1.5,0.8,0.44,0.218,6.0,51.0,8.3,11.9,-8.1,-0.5,0.0,2.5,0.0,0.3,-0.1,0.6,5.8,13.1,1.8,1.4,4.2,5.2,0.07583371402466882,0.0,1.1,0.0,0.3,9.1,15.1,0.5,0.9,6.7,5.2,1.0,1.1,0.419,0.535,31.2,21.8,-0.4,-0.1,0.3,-0.054,0.112,-0.1,1.4,0.32,0.493
aaron brooks,HOU,PG,2009,24.0,1,0,0.49487499999999995,0.451625,6.0625,4.55,2.8625,1.975,0.26375,0.3525,3.6999999999999997,3.2249999999999996,0.385,0.42837499999999995,1.3125,1.1375,15.9875,21.4375,2.3125,2.5124999999999997,0.3125,0.4125,0.125,0.1,-1.9374999999999993,-2.5749999999999993,-0.6375,-0.5375,-0.3,10.05,7.3375,1.8125,1.3,0.1875,1.675,0.403125,0.40737499999999993,9.7625,7.775,4.175,3.175,0.80925,0.862625,2.8625,1.75,2.3125,1.4875,0.334375,0.21925,10.375,69.125,24.4875,20.0875,-2.037499999999999,-0.375,0.6875,2.1875,0.1875,0.3625,0.3375,1.0999999999999999,11.8625,12.974999999999998,2.05,1.7125,12.075,8.95,0.15466750628764503,0.375,1.1625,0.25,0.4875,11.6625,13.599999999999998,1.5625,1.3375,5.324999999999999,4.824999999999999,2.0,1.6625,0.51525,0.52625,26.512499999999996,22.487499999999997,-0.275,0.2125,0.4875,0.04225,0.09574999999999999,0.525,2.775,0.4525,0.482375
aaron brooks,HOU,PG,2010,25.0,0,0,0.4536,0.4536,7.130000000000001,7.130000000000001,3.2199999999999998,3.2199999999999998,0.3748,0.3748,4.79,4.79,0.4123,0.4123,1.81,1.81,23.560000000000002,23.560000000000002,3.8899999999999997,3.8899999999999997,0.36,0.36,0.15000000000000002,0.15000000000000002,0.0,0.039999999999999925,0.039999999999999925,-0.9400000000000001,-0.9400000000000001,6.98,6.98,1.6400000000000001,1.6400000000000001,1.62,1.62,0.4198,0.4198,11.92,11.92,5.0600000000000005,5.0600000000000005,0.8422,0.8422,2.66,2.66,2.23,2.23,0.22160000000000002,0.22160000000000002,75.2,75.2,27.68,27.68,0.96,0.96,2.1,2.1,0.53,0.53,2.49,2.49,14.49,14.49,2.05,2.05,14.200000000000001,14.200000000000001,0.5,1.1800000000000002,1.1800000000000002,0.64,0.64,13.68,13.68,2.06,2.06,4.52,4.52,2.12,2.12,0.5378000000000001,0.5378000000000001,24.08,24.08,0.0,1.19,1.19,0.0937,0.0937,4.11,4.11,0.4969,0.4969
aaron brooks,PHO,PG,2011,26.0,0,0,0.4353,0.4353,7.07,7.07,3.0999999999999996,3.0999999999999996,0.34109999999999996,0.34109999999999996,4.7,4.7,0.3982,0.3982,1.63,1.63,26.169999999999998,26.169999999999998,4.14,4.14,0.25,0.25,0.13,0.13,0.0,-1.47,-1.47,-1.9500000000000002,-1.9500000000000002,5.98,5.98,1.42,1.42,1.12,1.12,0.39790000000000003,0.39790000000000003,11.77,11.77,4.75,4.75,0.8628,0.8628,2.7199999999999998,2.7199999999999998,2.33,2.33,0.2307,0.2307,70.1,70.1,26.58,26.58,0.47999999999999987,0.47999999999999987,1.9,1.9,0.44000000000000006,0.44000000000000006,1.7999999999999998,1.7999999999999998,13.93,13.93,2.05,2.05,13.469999999999999,13.469999999999999,0.5,1.25,1.25,0.6599999999999999,0.6599999999999999,13.25,13.25,2.0100000000000002,2.0100000000000002,3.9299999999999997,3.9299999999999997,1.83,1.83,0.5134000000000001,0.5134000000000001,25.24,25.24,0.0,0.5399999999999999,0.5399999999999999,0.0645,0.0645,2.92,2.92,0.4655,0.4655
aaron brooks,HOU,PG,2013,28.0,1,0,0.48,0.487,4.2,4.114285714285714,2.0,2.0,0.111,0.3512857142857143,1.5,2.928571428571429,0.265,0.41771428571428576,0.2,0.9857142857142858,31.5,21.114285714285714,1.8,2.685714285714286,1.3,0.6285714285714287,0.2,0.17142857142857146,-1.1714285714285713,-3.6,-2.428571428571429,-2.0,-1.7714285714285716,10.2,7.128571428571429,1.0,1.2142857142857144,0.0,0.11428571428571431,0.382,0.4307142857142857,5.7,7.114285714285715,2.2,2.985714285714286,0.6,0.8024285714285715,0.8,1.4000000000000001,0.5,1.1714285714285717,0.147,0.18614285714285717,6.0,54.71428571428572,11.2,19.65714285714286,-1.6,-0.6571428571428573,4.9,1.5857142857142859,0.5,0.2285714285714286,-0.1,0.7714285714285716,11.7,12.171428571428573,0.5,1.8285714285714287,5.0,8.128571428571428,0.05880672076808776,0.8,1.4428571428571428,0.2,0.6,14.2,15.557142857142859,1.0,1.4142857142857144,7.5,4.285714285714286,1.5,1.4428571428571428,0.414,0.5361428571428573,27.7,20.32857142857143,0.08571428571428573,0.0,-0.08571428571428573,-0.069,0.04071428571428572,-0.1,0.8857142857142859,0.397,0.504
aaron brooks,DEN,PG,2014,29.0,0,0,0.4484999999999999,0.4484999999999999,4.1499999999999995,4.1499999999999995,1.8624999999999998,1.8624999999999998,0.38175,0.38175,3.0625,3.0625,0.42587499999999995,0.42587499999999995,1.15,1.15,21.3125,21.3125,2.825,2.825,0.675,0.675,0.2,0.2,0.0,-1.45,-1.45,-1.025,-1.025,7.15,7.15,1.2999999999999998,1.2999999999999998,0.5625,0.5625,0.4205,0.4205,7.3125,7.3125,3.0125,3.0125,0.834625,0.834625,1.1875,1.1875,1.05,1.05,0.164375,0.164375,64.875,64.875,20.549999999999997,20.549999999999997,-0.425,-0.425,2.5,2.5,0.45,0.45,1.1125,1.1125,12.2375,12.2375,1.9249999999999998,1.9249999999999998,8.2875,8.2875,0.5,1.5625,1.5625,0.6625,0.6625,16.0625,16.0625,1.4874999999999998,1.4874999999999998,4.7875,4.7875,1.75,1.75,0.531875,0.531875,19.6,19.6,0.0,0.25,0.25,0.05725,0.05725,1.675,1.675,0.502,0.502
aaron brooks,CHI,PG,2015,30.0,1,0,0.40214285714285714,0.4465,3.271428571428572,5.109999999999999,1.3571428571428572,2.2800000000000002,0.2517142857142857,0.3842,2.0,3.42,0.38,0.4044,0.5571428571428572,1.32,19.642857142857146,22.689999999999998,1.1571428571428573,3.0,0.8,0.64,0.1285714285714286,0.2,-4.602857142857143,-5.742857142857143,-1.1400000000000001,-2.1428571428571432,-1.07,11.628571428571428,7.34,1.2142857142857144,1.4500000000000002,0.14285714285714288,1.02,0.35485714285714287,0.4214,5.271428571428571,8.629999999999999,1.9142857142857146,3.6,0.5792857142857143,0.8325,0.6571428571428571,1.6400000000000001,0.35714285714285715,1.42,0.12414285714285714,0.18869999999999998,10.285714285714285,73.2,11.057142857142857,21.740000000000002,-3.6000000000000005,-0.07000000000000003,3.185714285714286,2.1799999999999997,0.35714285714285715,0.42000000000000004,-0.17142857142857146,1.4,8.2,13.31,1.0714285714285714,2.11,4.642857142857143,9.919999999999998,0.06670031365233624,1.0857142857142856,1.53,0.2714285714285714,0.6799999999999999,12.842857142857145,15.490000000000002,0.8571428571428572,1.69,7.500000000000001,4.789999999999999,1.5,1.87,0.41900000000000004,0.5334000000000001,25.914285714285715,22.27,-0.44142857142857145,-0.07142857142857144,0.37,-0.04042857142857144,0.0698,-0.10000000000000002,2.4699999999999998,0.4062857142857143,0.4991
aaron brooks,CHI,PG,2016,31.0,0,0,0.42979999999999996,0.42979999999999996,4.8,4.8,2.09,2.09,0.372,0.372,3.17,3.17,0.3973,0.3973,1.21,1.21,24.92,24.92,2.9000000000000004,2.9000000000000004,0.6499999999999999,0.6499999999999999,0.15000000000000002,0.15000000000000002,0.0,-1.74,-1.74,-1.1400000000000001,-1.1400000000000001,7.34,7.34,1.3399999999999999,1.3399999999999999,0.98,0.98,0.40700000000000003,0.40700000000000003,8.02,8.02,3.25,3.25,0.8077,0.8077,1.34,1.34,1.13,1.13,0.1647,0.1647,73.5,73.5,19.27,19.27,-0.6000000000000001,-0.6000000000000001,2.19,2.19,0.39,0.39,0.87,0.87,12.72,12.72,2.04,2.04,8.83,8.83,0.5,1.47,1.47,0.55,0.55,14.73,14.73,1.49,1.49,4.82,4.82,1.73,1.73,0.5108,0.5108,23.05,23.05,0.0,0.13,0.13,0.058300000000000005,0.058300000000000005,1.88,1.88,0.4808,0.4808
aaron brooks,IND,PG,2017,32.0,0,0,0.4294,0.4294,3.75,3.75,1.6300000000000001,1.6300000000000001,0.372,0.372,2.5700000000000003,2.5700000000000003,0.4083,0.4083,0.9500000000000001,0.9500000000000001,22.990000000000002,22.990000000000002,2.37,2.37,0.78,0.78,0.12000000000000001,0.12000000000000001,0.0,-2.79,-2.79,-1.21,-1.21,6.9,6.9,1.08,1.08,0.76,0.76,0.406,0.406,6.34,6.34,2.6,2.6,0.7964,0.7964,0.99,0.99,0.8200000000000001,0.8200000000000001,0.1499,0.1499,69.6,69.6,16.33,16.33,-1.53,-1.53,2.13,2.13,0.32,0.32,0.30000000000000004,0.30000000000000004,11.17,11.17,1.7299999999999998,1.7299999999999998,6.949999999999999,6.949999999999999,0.5,1.42,1.42,0.46,0.46,15.84,15.84,1.24,1.24,4.55,4.55,1.4,1.4,0.5085,0.5085,21.47,21.47,0.0,-0.16,-0.16,0.0366,0.0366,1.08,1.08,0.4818,0.4818
aaron brooks,MIN,PG,2018,33.0,1,0,1.0,0.4367,1.0,2.2,1.0,0.9400000000000001,0.0,0.3614,0.5,1.6400000000000001,0.333,0.4314,0.0,0.56,0.0,18.96,0.0,1.39,0.0,0.41000000000000003,0.0,0.05,3.7300000000000004,0.2,-3.5300000000000002,-5.3,-1.27,0.0,6.49,0.0,0.63,0.0,0.33999999999999997,0.667,0.4041,1.5,3.8400000000000003,1.0,1.5599999999999998,0.0,0.7566999999999999,1.0,0.51,0.0,0.43999999999999995,0.667,0.1466,2.0,49.3,1.5,10.31,5.5,-2.2800000000000002,0.0,3.19,0.0,0.25,0.0,0.030000000000000013,27.9,10.110000000000001,0.0,1.25,2.0,4.07,0.005867591920717098,0.0,1.5,0.0,0.30000000000000004,0.0,14.5,0.0,0.6900000000000001,0.0,4.85,0.0,0.8800000000000001,0.515,0.5049,59.0,20.29,0.21000000000000002,0.0,-0.21000000000000002,-0.2,0.0293,0.0,0.32,0.667,0.4821
aaron gordon,ORL,PF,2015,19.0,0,0,0.5,0.5,3.4,3.4,1.7,1.7,0.271,0.271,1.0,1.0,0.231,0.231,0.3,0.3,6.3,6.3,0.7,0.7,2.2,2.2,0.5,0.5,0.0,-2.7,-2.7,-0.1,-0.1,17.8,17.8,2.6,2.6,0.7,0.7,0.447,0.447,4.4,4.4,2.0,2.0,0.721,0.721,1.3,1.3,0.9,0.9,0.293,0.293,47.0,47.0,17.0,17.0,-2.6,-2.6,6.4,6.4,1.0,1.0,0.3,0.3,11.4,11.4,1.8,1.8,5.2,5.2,0.5,1.3,1.3,0.4,0.4,13.9,13.9,0.8,0.8,12.0,12.0,3.6,3.6,0.517,0.517,15.5,15.5,0.0,-0.2,-0.2,0.06,0.06,1.0,1.0,0.478,0.478
aaron gordon,ORL,PF,2016,20.0,0,0,0.519375,0.519375,4.7749999999999995,4.7749999999999995,2.5124999999999997,2.5124999999999997,0.286625,0.286625,1.5,1.5,0.23975000000000002,0.23975000000000002,0.425,0.425,8.799999999999999,8.799999999999999,1.2625,1.2625,2.325,2.325,0.625,0.625,0.0,-0.38749999999999996,-0.38749999999999996,0.025,0.025,19.987499999999997,19.987499999999997,3.7874999999999996,3.7874999999999996,1.6375,1.6375,0.46324999999999994,0.46324999999999994,6.275,6.275,2.9375,2.9375,0.687875,0.687875,2.05,2.05,1.4,1.4,0.31799999999999995,0.31799999999999995,66.375,66.375,21.3125,21.3125,-0.41249999999999987,-0.41249999999999987,8.025,8.025,1.625,1.625,2.1125,2.1125,14.899999999999999,14.899999999999999,1.9249999999999998,1.9249999999999998,7.699999999999999,7.699999999999999,0.5,1.4874999999999998,1.4874999999999998,0.65,0.65,10.837499999999999,10.837499999999999,0.8,0.8,13.9375,13.9375,5.4125,5.4125,0.532,0.532,16.625,16.625,0.0,0.8,0.8,0.109375,0.109375,3.75,3.75,0.49737499999999996,0.49737499999999996
aaron gordon,ORL,SF,2017,21.0,0,0,0.5233,0.5233,6.109999999999999,6.109999999999999,3.24,3.24,0.287,0.287,2.3899999999999997,2.3899999999999997,0.2742,0.2742,0.71,0.71,9.600000000000001,9.600000000000001,1.5699999999999998,1.5699999999999998,1.86,1.86,0.56,0.56,0.0,-0.74,-0.74,-0.33999999999999997,-0.33999999999999997,17.0,17.0,3.67,3.67,1.65,1.65,0.45830000000000004,0.45830000000000004,8.5,8.5,3.9000000000000004,3.9000000000000004,0.7041,0.7041,2.3600000000000003,2.3600000000000003,1.69,1.69,0.28400000000000003,0.28400000000000003,72.8,72.8,24.92,24.92,-0.4,-0.4,6.63,6.63,1.55,1.55,2.02,2.02,14.629999999999999,14.629999999999999,2.06,2.06,10.149999999999999,10.149999999999999,0.5,1.44,1.44,0.72,0.72,9.73,9.73,0.9500000000000001,0.9500000000000001,11.73,11.73,5.22,5.22,0.5307,0.5307,18.340000000000003,18.340000000000003,0.0,0.6799999999999999,0.6799999999999999,0.0922,0.0922,3.67,3.67,0.4978,0.4978
aaron gordon,ORL,PF,2018,22.0,0,0,0.5131000000000001,0.5131000000000001,7.87,7.87,4.05,4.05,0.3136,0.3136,4.3,4.3,0.3392,0.3392,1.4,1.4,11.059999999999999,11.059999999999999,2.04,2.04,1.8499999999999999,1.8499999999999999,0.69,0.69,0.0,0.05000000000000002,0.05000000000000002,-0.49,-0.49,19.240000000000002,19.240000000000002,5.18,5.18,1.9500000000000002,1.9500000000000002,0.4478,0.4478,12.170000000000002,12.170000000000002,5.42,5.42,0.6982999999999999,0.6982999999999999,3.26,3.26,2.29,2.29,0.27190000000000003,0.27190000000000003,68.6,68.6,29.84,29.84,0.54,0.54,5.89,5.89,1.6,1.6,1.6900000000000002,1.6900000000000002,16.0,16.0,2.01,2.01,14.45,14.45,0.5,1.49,1.49,0.9,0.9,9.35,9.35,1.3900000000000001,1.3900000000000001,12.5,12.5,6.78,6.78,0.5322,0.5322,21.84,21.84,0.0,1.01,1.01,0.0869,0.0869,3.6400000000000006,3.6400000000000006,0.5015000000000001,0.5015000000000001
aaron gordon,ORL,PF,2019,23.0,1,0,0.5,0.5042,8.4,8.7,4.2,4.4,0.4,0.3329,4.0,4.630000000000001,0.323,0.3463,1.6,1.6,22.2,13.91,3.6,2.92,0.6,1.75,0.2,0.69,3.31,3.5,0.18999999999999997,1.8,-0.16999999999999996,17.9,18.47,5.0,5.49,0.1,2.59,0.468,0.4455,12.4,13.33,5.8,5.93,0.526,0.7186999999999999,3.8,3.31,2.0,2.41,0.306,0.2492,5.0,72.4,32.8,32.51,1.7,0.36,6.8,5.16,2.2,1.6,0.0,1.57,15.3,15.4,3.2,2.1100000000000003,15.2,15.82,0.06513819624390918,1.8,1.28,1.2,0.81,15.6,10.850000000000001,2.6,1.81,12.0,11.729999999999999,7.2,7.09,0.54,0.534,22.6,22.33,-1.1,0.2,1.3,0.047,0.08349999999999999,0.2,4.16,0.532,0.5033
aaron gordon,ORL,PF,2020,24.0,0,0,0.4961,0.4961,8.75,8.75,4.35,4.35,0.32589999999999997,0.32589999999999997,4.4,4.4,0.33310000000000006,0.33310000000000006,1.48,1.48,16.02,16.02,3.42,3.42,1.77,1.77,0.6699999999999999,0.6699999999999999,0.0,0.24,0.24,0.020000000000000004,0.020000000000000004,19.97,19.97,5.94,5.94,2.54,2.54,0.43999999999999995,0.43999999999999995,13.2,13.2,5.8,5.8,0.6959,0.6959,3.54,3.54,2.46,2.46,0.2706,0.2706,66.0,66.0,32.97,32.97,0.22000000000000003,0.22000000000000003,5.3100000000000005,5.3100000000000005,1.6600000000000001,1.6600000000000001,1.42,1.42,15.379999999999999,15.379999999999999,2.04,2.04,15.52,15.52,0.5,1.23,1.23,0.81,0.81,10.89,10.89,1.79,1.79,12.5,12.5,7.65,7.65,0.5254000000000001,0.5254000000000001,21.83,21.83,0.0,1.23,1.23,0.08579999999999999,0.08579999999999999,3.96,3.96,0.4941,0.4941
aaron gordon,DEN,PF,2021,25.0,1,0,0.4621428571428572,0.5145,7.828571428571429,7.6,3.6285714285714286,3.8600000000000003,0.3935714285714286,0.3297,2.7857142857142856,3.77,0.258,0.3356,1.1,1.28,13.057142857142857,17.439999999999998,2.4571428571428573,3.45,0.8142857142857144,2.02,0.2714285714285714,0.6699999999999999,-2.027142857142857,-1.857142857142857,0.16999999999999998,-0.7714285714285715,0.039999999999999994,14.757142857142856,17.97,3.785714285714286,4.96,0.028571428571428577,1.9500000000000002,0.4437142857142857,0.4524,10.614285714285716,11.4,4.728571428571429,5.12,0.6074285714285714,0.6739,2.871428571428572,3.22,1.7142857142857144,2.15,0.2681428571428571,0.2855,8.571428571428573,59.2,30.728571428571428,30.36,-1.0857142857142859,0.13,7.2285714285714295,5.6899999999999995,2.1285714285714286,1.6,0.0,1.13,11.871428571428572,14.799999999999999,2.5571428571428574,1.94,12.271428571428572,13.72,0.1278147165543767,1.0857142857142859,1.1800000000000002,0.7000000000000001,0.73,12.52857142857143,12.93,1.7428571428571429,1.85,10.714285714285715,11.7,5.914285714285715,6.640000000000001,0.515,0.5359,19.314285714285717,20.92,-1.0757142857142856,-0.08571428571428572,0.99,0.012714285714285716,0.0777,0.057142857142857155,3.08,0.4948571428571429,0.5076
aaron gordon,DEN,PF,2022,26.0,1,0,0.48824999999999996,0.5612,7.725,7.5,3.7749999999999995,4.16,0.271625,0.3296,2.7375,3.56,0.26075000000000004,0.3237,0.7124999999999999,1.2,11.024999999999999,14.620000000000001,2.375,2.95,2.775,1.88,0.8624999999999999,0.6299999999999999,-2.0425,-2.3125,-0.27,-2.05,-0.56,14.0625,16.130000000000003,3.4875,4.51,0.0,1.8199999999999998,0.42899999999999994,0.4863,10.462499999999999,11.030000000000001,4.4875,5.359999999999999,0.6862499999999999,0.7016,4.4375,3.17,3.1,2.1999999999999997,0.41925,0.2861,6.875,64.9,31.2125,30.659999999999997,-0.26249999999999996,0.29,11.2125,5.949999999999999,3.0374999999999996,1.6400000000000001,0.1875,2.09,13.75,15.02,2.6125,1.94,12.7875,14.1,0.0973434933379158,0.675,1.05,0.4375,0.6699999999999999,10.9875,12.739999999999998,1.525,1.79,12.5125,11.02,6.525,6.2,0.514375,0.5683,19.375,20.2,-0.935,-0.075,0.8600000000000001,0.039,0.0897,0.125,3.91,0.46375,0.5398999999999999
aaron gordon,DEN,PF,2023,27.0,1,0,0.5218,0.6021000000000001,7.609999999999999,7.91,3.98,4.76,0.3337,0.34099999999999997,2.51,3.0,0.2478,0.2777,0.81,1.05,10.43,14.14,2.4800000000000004,2.89,2.15,2.0700000000000003,0.77,0.72,-2.18,-1.29,0.8900000000000001,-1.32,-0.5,12.620000000000001,15.27,3.54,4.13,0.35,1.94,0.4736,0.5306,10.120000000000001,10.93,4.789999999999999,5.8100000000000005,0.6681999999999999,0.6571,3.9299999999999997,3.83,2.67,2.4699999999999998,0.3833,0.34909999999999997,13.5,66.5,33.43,30.15,0.02999999999999997,1.39,9.68,7.73,2.75,2.01,0.7899999999999999,3.3999999999999995,13.86,17.240000000000002,2.75,1.91,13.01,15.13,0.1837351604865895,0.74,1.1600000000000001,0.52,0.72,9.6,11.59,1.26,1.62,11.11,11.56,6.24,6.21,0.5509999999999999,0.5985,17.41,20.6,-1.35,0.10999999999999999,1.46,0.0897,0.1237,1.11,5.34,0.5142,0.5778
aaron gordon,DEN,PF,2024,28.0,1,0,0.5882000000000001,0.6189,7.609999999999999,8.07,4.46,4.99,0.3608,0.31609999999999994,2.44,2.4000000000000004,0.2409,0.227,0.8400000000000001,0.76,14.47,14.18,3.5,3.15,2.01,1.85,0.75,0.6599999999999999,0.7699999999999998,1.93,1.1600000000000001,0.07999999999999985,-0.26000000000000006,12.940000000000001,14.43,3.95,4.119999999999999,0.41000000000000003,2.3600000000000003,0.5331,0.5512,10.0,10.48,5.35,5.8,0.7489,0.6599999999999999,3.32,3.85,2.44,2.5,0.3285,0.3671,13.0,71.9,35.66,31.15,1.85,1.42,9.64,8.34,2.97,2.26,1.08,4.27,16.47,17.310000000000002,2.58,1.92,13.9,14.84,0.1714889217298341,0.96,1.17,0.66,0.76,10.669999999999998,11.04,1.37,1.48,11.27,11.510000000000002,6.890000000000001,6.41,0.6104,0.609,16.34,19.17,-1.32,0.43999999999999995,1.76,0.1427,0.1424,1.4700000000000002,6.63,0.5755,0.5874999999999999
aaron gordon,DEN,PF,2025,29.0,1,0,0.573,0.6023000000000001,7.68,7.29,4.380000000000001,4.4,0.3898,0.37439999999999996,3.1999999999999997,2.7699999999999996,0.2894,0.2763,1.25,1.08,13.14,14.899999999999999,3.1900000000000004,3.25,1.22,1.4000000000000001,0.52,0.49,1.0,2.41,1.4100000000000001,-0.15000000000000002,-0.78,12.059999999999999,13.3,4.01,3.6999999999999997,0.36,1.5700000000000003,0.5216000000000001,0.5451,10.850000000000001,10.03,5.66,5.51,0.8067,0.724,3.1900000000000004,3.7800000000000002,2.58,2.6799999999999997,0.2914,0.3754,14.6,61.0,36.92,29.689999999999998,2.56,2.19,9.629999999999999,7.66,3.2,2.0,1.14,4.069999999999999,16.18,17.44,2.4699999999999998,1.75,15.05,14.78,0.22936341177181443,0.92,1.02,0.6599999999999999,0.65,11.32,10.97,1.5999999999999999,1.4,10.84,10.620000000000001,7.1899999999999995,5.67,0.6161,0.6305000000000001,16.59,19.060000000000002,-1.0699999999999998,0.52,1.5899999999999999,0.1389,0.1475,1.55,5.640000000000001,0.5776,0.5992999999999999
aaron gray,CHI,C,2008,23.0,0,0,0.507,0.507,3.3,3.3,1.7,1.7,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,11.4,11.4,0.7,0.7,2.0,2.0,0.3,0.3,0.0,-3.5,-3.5,0.0,0.0,18.7,18.7,1.6,1.6,0.8,0.8,0.505,0.505,3.3,3.3,1.7,1.7,0.566,0.566,1.6,1.6,0.9,0.9,0.485,0.485,61.0,61.0,10.0,10.0,-3.6,-3.6,12.5,12.5,1.1,1.1,0.1,0.1,13.9,13.9,1.9,1.9,4.3,4.3,0.5,1.8,1.8,0.3,0.3,18.7,18.7,0.9,0.9,15.5,15.5,2.8,2.8,0.529,0.529,22.0,22.0,0.0,-0.2,-0.2,0.066,0.066,0.8,0.8,0.505,0.505
aaron gray,CHI,C,2009,24.0,1,0,0.0,0.4951249999999999,1.0,3.1125,0.0,1.5124999999999997,0.0,0.0,0.0,0.0,0.0,0.005625,0.0,0.0,0.0,10.274999999999999,0.0,0.7625,0.0,1.875,0.0,0.3,-13.8625,-17.3,-3.4375,-4.8,-0.0625,12.3,20.575,0.5,2.1,0.0,0.8,0.0,0.49249999999999994,1.0,3.1125,0.0,1.5124999999999997,0.0,0.5722499999999999,0.0,1.2875,0.0,0.7124999999999999,0.0,0.40249999999999997,2.0,57.875,4.5,11.75,-12.5,-3.3499999999999996,0.0,13.125,0.0,1.35,-0.1,0.35,-13.8,12.399999999999999,0.0,2.2125,0.0,3.8,0.013061816862442741,0.0,1.2999999999999998,0.0,0.3,33.3,17.7625,0.5,0.7749999999999999,6.5,16.8125,0.5,3.4875,0.0,0.515875,15.2,17.3125,0.2,0.0,-0.2,-0.403,0.07849999999999999,-0.1,1.1125,0.0,0.49249999999999994
aaron gray,NOH,C,2010,25.0,0,0,0.5038,0.5038,2.8600000000000003,2.8600000000000003,1.4100000000000001,1.4100000000000001,0.0,0.0,0.0,0.0,0.0028,0.0028,0.0,0.0,10.46,10.46,0.73,0.73,2.29,2.29,0.3,0.3,0.0,-2.37,-2.37,-0.13,-0.13,21.8,21.8,1.99,1.99,0.6000000000000001,0.6000000000000001,0.5025,0.5025,2.8600000000000003,2.8600000000000003,1.4100000000000001,1.4100000000000001,0.643,0.643,1.1,1.1,0.6599999999999999,0.6599999999999999,0.3734,0.3734,45.0,45.0,10.69,10.69,-2.2300000000000004,-2.2300000000000004,14.899999999999999,14.899999999999999,1.3699999999999999,1.3699999999999999,0.42,0.42,14.530000000000001,14.530000000000001,1.9500000000000002,1.9500000000000002,3.56,3.56,0.5,1.4100000000000001,1.4100000000000001,0.3,0.3,16.9,16.9,0.69,0.69,18.28,18.28,3.38,3.38,0.5337000000000001,0.5337000000000001,16.95,16.95,0.0,-0.05,-0.05,0.10999999999999999,0.10999999999999999,1.0,1.0,0.5025,0.5025
aaron gray,NOH,C,2011,26.0,1,0,0.4942857142857143,0.5342,1.8571428571428574,2.58,1.0714285714285714,1.3699999999999999,0.0,0.0,0.0,0.0,0.0,0.0012000000000000001,0.0,0.0,2.857142857142857,7.449999999999999,0.21428571428571427,0.5700000000000001,1.3571428571428572,2.12,0.21428571428571427,0.3,-3.087142857142858,-6.157142857142858,-3.0700000000000003,-0.22857142857142865,-0.18,22.08571428571429,24.17,2.2857142857142856,2.4,0.07142857142857144,0.68,0.4942857142857143,0.5336,1.8571428571428574,2.58,1.0714285714285714,1.3699999999999999,0.26785714285714285,0.5793999999999999,0.9285714285714286,0.8900000000000001,0.35714285714285715,0.5,0.4392857142857143,0.34440000000000004,4.857142857142857,41.3,11.642857142857144,11.97,-5.928571428571429,-2.92,3.2857142857142856,14.41,0.35714285714285715,1.42,-0.028571428571428577,0.4,2.9142857142857133,12.780000000000001,1.5714285714285716,2.1399999999999997,2.5,3.24,0.10264982122965004,0.9285714285714286,1.2,0.21428571428571427,0.3,26.08571428571429,19.189999999999998,0.7142857142857144,0.72,13.0,19.26,2.642857142857143,3.87,0.4542857142857143,0.5499,13.200000000000001,14.37,0.16,0.0,-0.16,-0.09085714285714289,0.1098,0.04285714285714286,1.08,0.4942857142857143,0.5336
